StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,eval-name,eval-site,eval-platform,button-discover,button-distinct,button-comments,shortcut-discover,shortcut-intuitive,shortcut-comments,text-discover,text-comprehend,text-comments,safety-discover,safety-comments
2022-07-23 15:30:21,2022-07-23 15:30:33,IP Address,100,12,True,2022-07-23 15:30:33,R_Avtd9y1fbgOasJr,anonymous,EN,Kieron Ivy,http://kasa.ie/,Desktop,Somewhat agree,Somewhat agree,small but clear,,,,,,,Somewhat agree,
2022-07-23 15:31:00,2022-07-23 15:31:51,IP Address,100,50,True,2022-07-23 15:31:51,R_21G7quWb7QBRU3N,anonymous,EN,Kieron Ivy,https://theinitiativecolorado.org/,Desktop,Strongly agree,Strongly agree,popup gives clear pointer to button which is clear by itself,,,,Strongly agree,Strongly agree,,Neither agree nor disagree,"easy to locate if popup still present, after closing it's harder to find
"
2022-07-24 15:48:15,2022-07-24 15:48:40,IP Address,100,24,True,2022-07-24 15:48:40,R_12F38VdVxo7xNPm,anonymous,EN,Kieron Ivy,https://www.the-shores.org.uk/,Desktop,Strongly agree,Strongly agree,Clear at top of page,,,,,,,Strongly agree,
2022-07-24 15:48:52,2022-07-24 15:50:13,IP Address,100,80,True,2022-07-24 15:50:13,R_8oGurOguEn8dGzD,anonymous,EN,Kieron Ivy,https://survivorswestyorkshire.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-07-24 15:55:03,2022-07-24 15:55:33,IP Address,100,30,True,2022-07-24 15:55:34,R_YaZkzaU1S9qiVfb,anonymous,EN,Kieron Ivy,https://www.thetrevorproject.org/,Desktop,,,,Strongly agree,Somewhat agree,Immediately explained when loading page. More clicks than should be needed but still simple,Strongly agree,Strongly agree,,,
2022-07-24 15:55:49,2022-07-24 15:56:19,IP Address,100,30,True,2022-07-24 15:56:19,R_U9HVd4QzBTuulup,anonymous,EN,Kieron Ivy,https://www.gwent.police.uk/,Desktop,Neither agree nor disagree,Somewhat agree,"only shows up when scrolling, noticed immediately when it showed",,,,,,,,
2022-07-24 15:57:15,2022-07-24 15:57:40,IP Address,100,25,True,2022-07-24 15:57:41,R_2YwTWZuTcnwuAcs,anonymous,EN,Kieron Ivy,https://www.belongto.org/,Desktop,Neither agree nor disagree,Neither agree nor disagree,blends with menu bar but has nice exit icon.,,,,,,,,
2022-07-24 15:57:55,2022-07-24 15:58:37,IP Address,100,41,True,2022-07-24 15:58:37,R_3MbQK302TVrl2Jp,anonymous,EN,Kieron Ivy,http://www.rapecrisisscotland.org.uk/,Desktop,Strongly agree,Strongly agree,,,,Says it has a shortcut but it doesn't work,,,,,
2022-07-24 15:58:54,2022-07-24 16:00:45,IP Address,100,110,True,2022-07-24 16:00:45,R_1mrAGfn3GxJtkMF,anonymous,EN,Kieron Ivy,https://www.suzylamplugh.org/,Desktop,Somewhat disagree,Somewhat disagree,blends in with most content on page. becomes more visible after scrolling around,,,,,,,,
2022-07-24 16:01:13,2022-07-24 16:02:40,IP Address,100,87,True,2022-07-24 16:02:40,R_xy1L9gXWArSxnxL,anonymous,EN,Kieron Ivy,https://www.womensaid.ie/,Desktop,Strongly disagree,Strongly disagree,small text hidden in top banner.,,,,,,,Strongly disagree,small text hidden in top banner of page
2022-07-24 16:04:00,2022-07-24 16:04:46,IP Address,100,45,True,2022-07-24 16:04:46,R_1QhbLXzQYQNFWar,anonymous,EN,Kieron Ivy,https://galwayrcc.ie/,Desktop,Neither agree nor disagree,Strongly disagree,Part of top banner,,,,,,,,
2022-07-24 16:05:03,2022-07-24 16:08:49,IP Address,100,226,True,2022-07-24 16:08:49,R_2zi2XSjIkyQZGhQ,anonymous,EN,Kieron Ivy,https://www.mankind.org.uk/,Desktop,Somewhat agree,Somewhat agree,only thing in whitespace at side of page,,,,,,,,
2022-07-24 16:09:07,2022-07-24 16:10:54,IP Address,100,107,True,2022-07-24 16:10:54,R_0SZz4k7OlIy4H4t,anonymous,EN,Kieron Ivy,http://www.ashianasheffield.org/,Desktop,Somewhat disagree,Strongly disagree,"Colours blend with other content in page, especially near the top when you first load",,,,,,,,
2022-07-24 16:11:29,2022-07-24 16:12:01,IP Address,100,31,True,2022-07-24 16:12:01,R_32VeuyfNLEcqxNc,anonymous,EN,Kieron Ivy,https://cara-friend.org.uk/,Desktop,Somewhat disagree,Somewhat disagree,small button on side of page,,,,,,,,
2022-07-24 16:12:21,2022-07-24 16:13:54,IP Address,100,92,True,2022-07-24 16:13:54,R_2pRC1r5Smx7buAM,anonymous,EN,Kieron Ivy,https://www.welshwomensaid.org.uk/,Desktop,Somewhat agree,Somewhat agree,"two exit buttons, one changes page and one actually exits",,,,,,,,
2022-07-24 16:15:25,2022-07-24 16:16:57,IP Address,100,91,True,2022-07-24 16:16:57,R_31bB4eTu9e73hwl,anonymous,EN,Kieron Ivy,https://goshh.ie/,Desktop,Somewhat disagree,Strongly disagree,"faded white button, hard to notice unless you're looking for it",,,,,,,,
2022-07-24 16:17:10,2022-07-24 16:19:13,IP Address,100,123,True,2022-07-24 16:19:13,R_129LNhJmGbJvZqA,anonymous,EN,Kieron Ivy,https://www.theelmfoundation.org.uk/,Desktop,Somewhat agree,Somewhat agree,has options of where to exit to,,,,,,,,
2022-07-24 16:19:42,2022-07-24 16:20:14,IP Address,100,31,True,2022-07-24 16:20:14,R_2YEwrrLUbeNJ7Xc,anonymous,EN,Kieron Ivy,https://niaendingviolence.org.uk/,Desktop,Neither agree nor disagree,Strongly agree,hidden behind cookie notice. clear after closing this.,,,,,,,Somewhat agree,initially hidden by cookie notice; easy to find afterwards
2022-07-25 03:52:15,2022-07-25 03:52:33,IP Address,100,18,True,2022-07-25 03:52:34,R_rchQ6erxlz2EmVr,anonymous,EN,Kieron Ivy,https://www.equality-network.org/,Desktop,Strongly agree,Strongly agree,stands out on side of page,,,,,,,,
2022-07-25 03:52:52,2022-07-25 03:53:09,IP Address,100,16,True,2022-07-25 03:53:10,R_1rfzIeYPD7BMeQz,anonymous,EN,Kieron Ivy,https://bswaid.org/,Desktop,Neither agree nor disagree,Somewhat disagree,,,,,,,,,
2022-07-25 03:53:20,2022-07-25 03:53:40,IP Address,100,20,True,2022-07-25 03:53:41,R_22JHDPmRKCFFEK0,anonymous,EN,Kieron Ivy,https://www.splitz.org/,Desktop,Strongly agree,Somewhat disagree,,,,,,,,,
2022-07-25 03:53:52,2022-07-25 03:54:25,IP Address,100,33,True,2022-07-25 03:54:25,R_2RPKfMjNKzyuUpH,anonymous,EN,Kieron Ivy,https://www.roshnibirmingham.org.uk/,Desktop,Neither agree nor disagree,Somewhat disagree,very small button in top banner,,,,,,,,
2022-07-25 03:55:01,2022-07-25 03:55:28,IP Address,100,27,True,2022-07-25 03:55:28,R_22zx97BC58BGflB,anonymous,EN,Kieron Ivy,http://trusthousereading.org/,Desktop,Neither agree nor disagree,Somewhat agree,"small button but distinct, bright colour",,,,,,,,
2022-07-25 03:56:10,2022-07-25 03:57:06,IP Address,100,55,True,2022-07-25 03:57:07,R_rooLcLFIbSnhLfX,anonymous,EN,Kieron Ivy,https://ikwro.org.uk/,Desktop,Somewhat disagree,Somewhat disagree,white box on white background. Explainer gives wrong location.,,,,Strongly agree,Neither agree nor disagree,gives wrong location of the button - says bottom right but it's bottom left,,
2022-07-25 03:57:21,2022-07-25 03:58:44,IP Address,100,83,True,2022-07-25 03:58:44,R_2ToqzXBz5hmCOq5,anonymous,EN,Kieron Ivy,https://womanstrust.org.uk/,Desktop,Neither agree nor disagree,Strongly disagree,"Clearly shown in pop-up explainer text, says there will be one in top right after closing this but can't find it.",,,,Strongly agree,Strongly agree,Says the exit button is in top right after closing the popup but can't find it anywhere,,
2022-07-25 04:02:26,2022-07-25 04:04:58,IP Address,100,151,True,2022-07-25 04:04:58,R_24PmkVjaOEjYI5X,anonymous,EN,Kieron Ivy,https://victimconnect.org/,Desktop,Strongly agree,Strongly agree,Clearly stands out in banner at top of page,,,,,,,,
2022-07-25 04:05:24,2022-07-25 04:09:02,IP Address,100,218,True,2022-07-25 04:09:02,R_06S5oAOYyRmFj0Z,anonymous,EN,Kieron Ivy,https://lawadv.org.uk/,Desktop,Somewhat agree,Somewhat agree,"small but stands out. Also during initial popup, everything except the exit button is greyed out which makes it very clear where it is",,,,,,,Strongly agree,
2022-07-25 04:09:31,2022-07-25 04:12:54,IP Address,100,202,True,2022-07-25 04:12:54,R_2YhpQRiQYryZMiC,anonymous,EN,Kieron Ivy,https://galop.org.uk/,Desktop,Strongly agree,Strongly agree,Very bright large button,Strongly agree,Strongly agree,Clearly explained in exit button text.,,,,,
2022-07-25 04:13:11,2022-07-25 04:14:27,IP Address,100,75,True,2022-07-25 04:14:27,R_1js6XDzEBw6UtmM,anonymous,EN,Kieron Ivy,https://www.donegalrapecrisis.ie/,Desktop,Strongly agree,Somewhat disagree,,,,,,,,,
2022-07-25 04:14:37,2022-07-25 04:15:03,IP Address,100,25,True,2022-07-25 04:15:03,R_3MzjDVQG5uc79wT,anonymous,EN,Kieron Ivy,https://malesurvivor.co.uk/about-us,Desktop,Strongly agree,Strongly agree,Bright button with large text. attention immediately drawn to it,,,,,,,,
2022-07-25 04:15:17,2022-07-25 04:17:05,IP Address,100,108,True,2022-07-25 04:17:05,R_3R29z3RH4LGV9Xj,anonymous,EN,Kieron Ivy,https://www.osscork.com/,Desktop,Strongly disagree,Strongly disagree,"Small text in banner at top of page, looks like page links next to it. Uses capital letters but still very easy to miss",,,,,,,,
2022-07-25 04:17:19,2022-07-25 04:17:49,IP Address,100,30,True,2022-07-25 04:17:50,R_1dzrqfnFCaiCYf2,anonymous,EN,Kieron Ivy,https://www.icash.nhs.uk/,Desktop,Neither agree nor disagree,Neither agree nor disagree,Easy to spot in banner but page is very noisy which makes it hard to spot initially,,,,,,,,
2022-07-25 04:18:13,2022-07-25 04:19:19,IP Address,100,66,True,2022-07-25 04:19:20,R_1JLvOJE3B9QkUyO,anonymous,EN,Kieron Ivy,https://www.forwarduk.org.uk/,Desktop,Neither agree nor disagree,Somewhat disagree,blends in with top banner but in noticeable location,,,,,,,,
2022-07-25 04:19:32,2022-07-25 04:21:41,IP Address,100,129,True,2022-07-25 04:21:41,R_C9tQw7H8rTWNANr,anonymous,EN,Kieron Ivy,https://www.sfad.org.uk/,Desktop,Somewhat agree,Somewhat agree,Fairly small but noticeable,,,,,,,,
2022-07-25 04:22:07,2022-07-25 04:23:47,IP Address,100,100,True,2022-07-25 04:23:48,R_1Op0sPKBnq7S3S1,anonymous,EN,Kieron Ivy,https://victimsinfo.govt.nz/,Desktop,Somewhat disagree,Somewhat disagree,"Part of content of page, have to scroll down to find it and only on part of page. Stands out of part of page it is on.",,,,,,,,
2022-07-25 04:27:07,2022-07-25 04:31:15,IP Address,100,247,True,2022-07-25 04:31:15,R_11gzCGXCG7aTBCc,anonymous,EN,Kieron Ivy,https://womensrefuge.org.nz/,Desktop,Strongly agree,Strongly agree,,,,,,,,Neither agree nor disagree,Part of list of links in top banner.
2022-07-25 04:32:22,2022-07-25 04:32:53,IP Address,100,31,True,2022-07-25 04:32:53,R_3EHiCMnbQ0McSnJ,anonymous,EN,Kieron Ivy,https://www.bsarcs.org.uk/,Desktop,Somewhat disagree,Neither agree nor disagree,white box in corner of page. contrasts some of the content on the page but blends with other content.,,,,,,,,
2022-07-25 04:33:32,2022-07-25 04:33:44,IP Address,100,11,True,2022-07-25 04:33:44,R_2zAMlm4rAn3m6Wo,anonymous,EN,Kieron Ivy,https://steppingstonesnorthwales.co.uk/,Desktop,Somewhat agree,Strongly agree,,,,,,,,,
2022-07-25 04:33:57,2022-07-25 04:34:39,IP Address,100,42,True,2022-07-25 04:34:39,R_2OK1YohXd0nI5TL,anonymous,EN,Kieron Ivy,https://www.womensaidni.org/,Desktop,Somewhat agree,Somewhat agree,initially partially blends with image but clear when scrolling,,,,,,,,
2022-07-25 04:34:52,2022-07-25 04:35:21,IP Address,100,28,True,2022-07-25 04:35:21,R_271F4ULI5Oth9Nr,anonymous,EN,Kieron Ivy,https://www.safehorizon.org/,Desktop,Somewhat agree,Somewhat agree,"Needs multiple clicks - one to open exit box to reveal button, another for the button",,,,,,,,
2022-07-25 04:35:38,2022-07-25 04:35:55,IP Address,100,16,True,2022-07-25 04:35:55,R_2cCOwuVpyqjsegA,anonymous,EN,Kieron Ivy,https://www.sands.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-07-25 04:36:05,2022-07-25 04:38:21,IP Address,100,135,True,2022-07-25 04:38:21,R_1r2m8HaA0XW6bY4,anonymous,EN,Kieron Ivy,https://www.derbyshire.police.uk/,Desktop,Somewhat agree,Strongly agree,,,,,,,,,
2022-07-25 04:56:38,2022-07-25 04:57:21,IP Address,100,43,True,2022-07-25 04:57:21,R_1otoJ3dbJOL13sN,anonymous,EN,Kieron Ivy,https://survivorsintransition.co.uk/,Desktop,,,,Strongly disagree,Strongly agree,Need to go to safe browsing page and read it to learn what the shortcut is,,,,Strongly agree,
2022-07-25 05:52:05,2022-07-25 05:54:33,IP Address,100,148,True,2022-07-25 05:54:34,R_3EKWmaeFV1b1FKH,anonymous,EN,Kieron Ivy,https://www.opoka.org.uk/,Desktop,Neither agree nor disagree,Somewhat disagree,Bottom corner is harder to spot,,,,,,,,
2022-07-25 05:54:50,2022-07-25 05:55:21,IP Address,100,30,True,2022-07-25 05:55:21,R_0TboN40q4dupvax,anonymous,EN,Kieron Ivy,https://www.victimsupport.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-07-25 05:55:40,2022-07-25 06:00:52,IP Address,100,312,True,2022-07-25 06:00:52,R_YVtLOlK9AecFNDj,anonymous,EN,Kieron Ivy,https://mindout.org.uk/,Desktop,Somewhat disagree,Somewhat agree,Bottom corner but bright button,,,,,,,,
2022-07-25 06:01:08,2022-07-25 06:03:12,IP Address,100,123,True,2022-07-25 06:03:12,R_r6hTmJJq12gS4tr,anonymous,EN,Kieron Ivy,https://www.asianwomencentre.org.uk/,Desktop,Neither agree nor disagree,Neither agree nor disagree,"small but bright button, was unsure if it is an exit button until hovering at which point is slides out and says ""quick exit"". ",,,,,,,,
2022-07-25 06:03:29,2022-07-25 06:03:52,IP Address,100,22,True,2022-07-25 06:03:52,R_3lMvz52vG4tWIfv,anonymous,EN,Kieron Ivy,https://outhouse.ie/,Desktop,Neither agree nor disagree,Somewhat agree,,,,,,,,,
2022-07-25 06:04:02,2022-07-25 06:08:17,IP Address,100,254,True,2022-07-25 06:08:17,R_3prSMA6LzkFboZC,anonymous,EN,Kieron Ivy,https://www.stopitnow.org.uk/,Desktop,Somewhat agree,Neither agree nor disagree,"Same colour as headers and buttons on page, but on its own at the side",,,,,,,,
2022-07-25 06:08:32,2022-07-25 06:10:19,IP Address,100,106,True,2022-07-25 06:10:19,R_3qNGtG1iiqcpEH2,anonymous,EN,Kieron Ivy,https://lgbtbucks.org/,Desktop,Strongly agree,Strongly agree,enormous red button at top of page. first thing you see,,,,Somewhat agree,Strongly agree,,Strongly agree,
2022-07-25 06:10:33,2022-07-25 06:11:25,IP Address,100,51,True,2022-07-25 06:11:25,R_2RP2Tn0DwNvuKMw,anonymous,EN,Kieron Ivy,https://www.sarsas.org.uk/,Desktop,Strongly agree,Strongly agree,Animated on load to draw attention to it. Fairly large in same spot on page,,,,,,,,
2022-07-25 06:11:42,2022-07-25 06:12:57,IP Address,100,75,True,2022-07-25 06:12:58,R_1jUoJMOFSxFbjhB,anonymous,EN,Kieron Ivy,https://mwrc.org.uk/,Desktop,Strongly disagree,Somewhat disagree,image in content of page. have to scroll to locate it.,,,,,,,,
2022-07-25 06:13:07,2022-07-25 06:13:34,IP Address,100,27,True,2022-07-25 06:13:34,R_1jk5meas3g580rr,anonymous,EN,Kieron Ivy,https://www.msichoices.org.uk/,Desktop,Strongly agree,Strongly agree,Giant banner at top of page. Contrast with surrounding box makes it even more visible,,,,,,,,
2022-07-25 06:14:09,2022-07-25 06:14:34,IP Address,100,24,True,2022-07-25 06:14:34,R_2OYDtTTI7RcLNgL,anonymous,EN,Kieron Ivy,https://www.rasasc.org.uk/,Desktop,Strongly agree,Somewhat agree,"Large banner at top of page, similar colour to site content though",,,,,,,,
2022-07-25 06:14:53,2022-07-25 06:17:35,IP Address,100,162,True,2022-07-25 06:17:36,R_32Wo5JxrmRvO8sf,anonymous,EN,Kieron Ivy,https://rightsofwomen.org.uk/,Desktop,Somewhat agree,Somewhat disagree,,,,,,,,,
2022-07-25 06:17:46,2022-07-25 06:18:44,IP Address,100,57,True,2022-07-25 06:18:44,R_1r3n67n96O6E6yw,anonymous,EN,Kieron Ivy,https://rcne.ie/,Desktop,Somewhat agree,Strongly disagree,Only appears in banner at very top of page; disappears from banner on scroll,,,,,,,,
2022-07-25 06:18:54,2022-07-25 06:19:41,IP Address,100,46,True,2022-07-25 06:19:41,R_sv9bnSEjYRPQ0Fz,anonymous,EN,Kieron Ivy,https://www.wgn.org.uk/,Desktop,Neither agree nor disagree,Somewhat disagree,"Blends initially with image, clear after scrolling",,,,,,,,
2022-07-25 06:20:10,2022-07-25 06:20:33,IP Address,100,22,True,2022-07-25 06:20:33,R_2ta0Wq7hmUfFR9K,anonymous,EN,Kieron Ivy,https://www.sunderlandcounselling.org.uk/,Desktop,Somewhat agree,Strongly agree,In bottom corner of page but stands out very well when you look that far down,,,,,,,,
2022-07-25 06:20:42,2022-07-25 06:22:31,IP Address,100,109,True,2022-07-25 06:22:32,R_8BQvGL0mwnlZoeR,anonymous,EN,Kieron Ivy,https://www.thewishcentre.org/,Desktop,Somewhat disagree,Strongly disagree,Bottom corner and same colour as much of rest of page,,,,,,,,
2022-07-25 06:23:15,2022-07-25 06:25:14,IP Address,100,118,True,2022-07-25 06:25:14,R_3RsgtnLmauMjVmS,anonymous,EN,Kieron Ivy,https://safeline.org.uk/,Desktop,Strongly agree,Somewhat agree,Banner across bottom of page,Strongly agree,Strongly agree,,,,,,
2022-07-25 06:33:51,2022-07-25 06:34:01,IP Address,100,9,True,2022-07-25 06:34:01,R_1NkSTEuWT8INEvx,anonymous,EN,Kieron Ivy,https://rapecrisis.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-07-25 06:34:21,2022-07-25 06:34:44,IP Address,100,23,True,2022-07-25 06:34:45,R_1oHXrGCJUf6E7fF,anonymous,EN,Kieron Ivy,http://www.teachtearmainn.ie/,Desktop,Strongly agree,Neither agree nor disagree,Appears in banner shortly after load,,,,,,,Strongly agree,Appears in banner shortly after load
2022-07-25 06:35:01,2022-07-25 06:36:10,IP Address,100,68,True,2022-07-25 06:36:10,R_scgeQSFnwh3fL2N,anonymous,EN,Kieron Ivy,https://www.intercomtrust.org.uk/,Desktop,Neither agree nor disagree,Somewhat disagree,Excessively bright button; text is hard to read. Noticeable by location more than colour/text,,,,,,,,
2022-07-25 06:36:23,2022-07-25 06:36:42,IP Address,100,18,True,2022-07-25 06:36:42,R_2zO1LCu9ziI9EkP,anonymous,EN,Kieron Ivy,https://enough.campaign.gov.uk/,Desktop,Strongly agree,Strongly agree,had to close cookie box first.,,,,,,,,
2022-07-25 06:37:00,2022-07-25 06:38:18,IP Address,100,78,True,2022-07-25 06:38:18,R_22xL1CC8tWyUZqf,anonymous,EN,Kieron Ivy,https://www.savana.org.uk/,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-07-25 06:38:35,2022-07-25 06:38:52,IP Address,100,17,True,2022-07-25 06:38:53,R_2OU2gzRrmMVZcCU,anonymous,EN,Kieron Ivy,https://www.starsdorset.org/,Desktop,Neither agree nor disagree,Somewhat agree,Initially hard to spot but clear when scrolling,,,,,,,,
2022-07-25 06:39:04,2022-07-25 06:39:36,IP Address,100,32,True,2022-07-25 06:39:36,R_2UVHUj8AqASLit5,anonymous,EN,Kieron Ivy,https://dsahelpline.org/,Desktop,Strongly agree,Somewhat agree,Initially very large button at bottom of site in banner; shrinks when scrolling but still fairly clear,,,,,,,,
2022-07-25 06:39:47,2022-07-25 06:39:59,IP Address,100,12,True,2022-07-25 06:40:00,R_3rYVmdhYEfNsOZQ,anonymous,EN,Kieron Ivy,https://www.forthvalleyrapecrisis.org.uk/,Desktop,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,,,,,
2022-07-25 06:40:18,2022-07-25 06:40:52,IP Address,100,33,True,2022-07-25 06:40:52,R_3fx8XYyVToqiErA,anonymous,EN,Kieron Ivy,https://www.donegaldomesticviolenceservices.ie/,Desktop,Strongly agree,Somewhat agree,,,,,,,,,
2022-07-25 06:41:05,2022-07-25 06:41:28,IP Address,100,23,True,2022-07-25 06:41:29,R_9HSeYsa2wo1e8bn,anonymous,EN,Kieron Ivy,https://www.uava.org.uk/,Desktop,Strongly agree,Somewhat disagree,"Large central button in banner, not sticky though",,,,,,,,
2022-07-25 06:42:23,2022-07-25 06:43:14,IP Address,100,51,True,2022-07-25 06:43:15,R_Z3OQcZqU4lb83Yt,anonymous,EN,Kieron Ivy,https://www.imkaan.org.uk/,Desktop,Strongly agree,Strongly agree,White box clearly standing out from black background. Adds banner behind it when scrolling which prevents blending with white content,,,,,,,,
2022-07-25 06:43:56,2022-07-25 06:45:15,IP Address,100,78,True,2022-07-25 06:45:15,R_33wjXmGjNN0VJWv,anonymous,EN,Kieron Ivy,https://www.domesticabusehelpline.co.uk/,Desktop,Strongly agree,Somewhat disagree,,,,,,,,Strongly agree,has 2 safety pages; clicked wrong one initially then spotted the other. Both are clear on the page.
2022-07-25 06:46:29,2022-07-25 06:48:33,IP Address,100,123,True,2022-07-25 06:48:33,R_22zxkvLJKP6vxQ7,anonymous,EN,Kieron Ivy,https://lawrs.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,Somewhat agree,Link only visible before scrolling
2022-07-25 13:45:43,2022-07-25 13:45:50,IP Address,100,7,True,2022-07-25 13:45:50,R_11c2qPJIcyihGug,anonymous,EN,Kieron Ivy,https://www.lighthousevictimcare.org/,Desktop,Strongly agree,Somewhat agree,,,,,,,,,
2022-07-25 13:46:03,2022-07-25 13:46:14,IP Address,100,11,True,2022-07-25 13:46:14,R_2awRXNRB2yGJzmh,anonymous,EN,Kieron Ivy,https://www.d2l.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-07-25 13:46:45,2022-07-25 13:47:42,IP Address,100,56,True,2022-07-25 13:47:42,R_1renTg7ZMrkaVnN,anonymous,EN,Kieron Ivy,https://www.wellingtonhelp.org.nz/,Desktop,Strongly agree,Somewhat agree,,,,,Strongly agree,Strongly agree,,,
